model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
32,SLSQP,[0.77717434 0.13715664 0.28481611],[0.77717529 0.13715701 0.28481675],0.0001436924900436844,[0.36438031 0.20348907 0.17809438],0.0006405053575190537,7.139625549316406
32,SLSQP,[0.24415983 1.46372667 0.21667972],[0.22845688 1.32862833 0.20636146],9.095148298342703,[0.22288251 0.34917258 0.25599376],35.607393401690146,6.5528626441955575
32,SLSQP,[0.11243202 0.59340844 0.46314323],[0.11243092 0.59340974 0.46314456],0.00028356373369813596,[0.10192406 0.32726915 0.15773329],0.0016997136942020704,5.752366542816162
32,SLSQP,[0.32930797 0.25553425 0.53230995],[0.32930818 0.25553652 0.53230952],0.00034258903275474284,[0.13366513 0.72007778 0.16073541],30.16716372838711,9.500704765319824
32,SLSQP,[0.01574299 1.11454284 0.85860582],[0.0157434  1.11454119 0.85860594],0.00012141160750688767,[0.13717156 0.31310085 0.07002093],2.0874100109597378,10.903424501419067
32,SLSQP,[0.54058993 0.80474217 1.11518013],[0.54015065 0.80413567 1.11410172],0.08885178641823996,[0.43080049 0.60749581 0.01408104],62.404939876349324,4.65374231338501
32,SLSQP,[0.61936639 0.80005905 0.28960753],[0.61936456 0.80005987 0.28960836],0.00020596926506145558,[0.3011652  0.53189819 0.11931182],2.5574132017918274e-05,6.9515016078948975
32,SLSQP,[0.55963145 1.0395812  0.04129976],[0.55865202 1.03848291 0.0416518 ],0.12808049418476086,[0.12561523 0.42467806 0.46723522],47.151489802312796,16.294931888580322
32,SLSQP,[0.46599741 0.71377968 1.11459377],[0.46599799 0.71377931 1.11459443],6.777725721306202e-05,[0.09639984 0.50491315 0.43714105],0.0007484237843425148,6.70046854019165
32,SLSQP,[0.62655021 0.13481643 0.53888455],[0.6265395  0.13482344 0.53888253],0.001547613688121665,[0.29069465 0.65426694 0.02088063],17.758415932856856,15.661478996276855
32,SLSQP,[0.97242484 0.9850849  0.21008141],[0.97062604 0.98456241 0.21051914],0.13739658860601428,[0.24473873 0.30579872 0.4859251 ],51.18121201998022,14.960289478302002
32,SLSQP,[0.84424936 0.99846013 0.60954344],[0.82699987 0.98187634 0.5965325 ],1.8879875249606983,[0.35617614 0.60142214 0.04644818],28.08723672337861,14.524515390396118
32,SLSQP,[0.88253429 0.95258842 0.69650902],[0.87580542 0.94488383 0.69272586],0.7401363720015851,[0.39945382 0.32450062 0.4973613 ],14.038286545031733,3.3839905261993413
32,SLSQP,[0.17221197 1.32482577 0.59635105],[0.16635898 1.29446742 0.5745082 ],2.5874360011487987,[0.06386462 0.55918414 0.23154283],3.568713442040902,14.175074577331545
32,SLSQP,[0.12866599 0.12063417 1.25217176],[0.12867518 0.12062755 1.25216494],0.0010462113707122712,[0.16349711 0.44024978 0.43914032],5.174086675817652,13.890679121017456
32,SLSQP,[1.11649346 0.66176808 0.24820895],[1.10491697 0.65736541 0.24762526],0.9383345405151936,[0.4906184  0.49113373 0.28397905],12.782024494784622,12.132605791091919
32,SLSQP,[0.50886654 0.76294782 0.49733175],[0.50887157 0.76294829 0.49732932],0.0005380498843598027,[0.50238963 0.11958308 0.30354871],9.014965059547695,13.791243314743042
32,SLSQP,[1.13670657 0.65657335 0.69403642],[1.11063978 0.64008703 0.67692376],2.375411249804088,[0.43002128 0.17000894 0.19168768],9.829608488270523,4.912036180496216
32,SLSQP,[0.33167863 1.01876731 1.03510135],[0.33050115 1.0145903  1.0301711 ],0.4408952880672122,[0.20877284 0.40190412 0.20266143],20.00361019811432,3.5278894901275635
32,SLSQP,[1.19268681 0.22422279 0.23274146],[1.1926853  0.22422339 0.23274212],0.00014215282656436637,[0.46357686 0.23380409 0.16954153],1.8919851069023317,12.069110870361328
32,SLSQP,[0.89849796 1.01728924 0.1101736 ],[0.89825003 1.01722302 0.11019895],0.018936876720488348,[0.17238877 0.4994246  0.41543848],33.137291056447054,13.661489725112915
32,SLSQP,[0.70183868 0.48619067 0.9790693 ],[0.70183777 0.48619264 0.97905757],0.0009181072592402539,[0.52829155 0.50674624 0.01508867],38.15879322092444,13.740433931350708
32,SLSQP,[1.33704447 0.06391137 0.27047812],[1.2495613  0.06905548 0.25663713],6.4967022999633075,[0.09270956 0.72914991 0.10082018],81.69412777106749,5.893696308135986
32,SLSQP,[1.43671266 0.28916038 0.26192401],[1.20323001 0.26241273 0.25659495],15.789822515068447,[0.49074815 0.34846238 0.44242841],31.38135324035003,3.7529494762420654
32,SLSQP,[1.3254309  0.5936763  0.01107505],[1.15642493 0.51882508 0.03604121],12.842445702149865,[0.59157173 0.14877437 0.35452251],30.33374757983179,7.787428855895996
32,SLSQP,[1.13940792 0.7521905  0.59313209],[1.11053713 0.73486046 0.58168274],2.389270210369415,[0.01184234 0.11965928 0.52797018],65.81291493734213,3.788102626800537
32,SLSQP,[1.16698423 0.66652268 0.23127115],[1.1238116  0.63904498 0.22295691],3.801964936327251,[0.49557517 0.11736728 0.09906371],20.68891119904598,13.40342402458191
32,SLSQP,[0.2942854  1.22113544 0.57908472],[0.29126255 1.19884083 0.56988203],1.7574299219059832,[0.46015129 0.40373833 0.36201935],31.131157354124362,10.363531351089476
32,SLSQP,[0.79353616 0.46556691 0.84472629],[0.79353655 0.46556788 0.84472636],8.46679042149335e-05,[0.38269025 0.59220699 0.15601718],7.604821119071343,14.288737773895265
32,SLSQP,[0.42365399 0.08587961 0.27905585],[0.4236549  0.08587914 0.2790571 ],0.00031536294008843285,[0.20244517 0.05947722 0.00673118],0.0005136454215570058,14.473040580749512
32,SLSQP,[0.63488188 1.03567231 0.1946577 ],[0.6348843  1.03567091 0.19465666],0.0002425584544526236,[0.4231253  0.48234244 0.05930832],7.168144805489163e-05,10.821971416473387
32,SLSQP,[0.94836551 0.33887437 0.44234671],[0.94838176 0.33845655 0.44258068],0.04356031082078767,[0.15728633 0.2550806  0.34178338],7.043198016367325,14.576732158660887
32,SLSQP,[1.21037729e+00 7.54623469e-02 2.97373224e-04],[1.0803738  0.08808303 0.00847991],10.791435812012336,[0.23064128 0.581453   0.1323838 ],65.18633350579951,5.447540998458862
32,SLSQP,[1.23831957 0.13315241 0.25393487],[1.23831944 0.13315237 0.25393559],5.7218772892213846e-05,[0.50291242 0.08395823 0.23832817],0.00021647370996465828,15.392954111099243
32,SLSQP,[0.64273596 0.12387558 1.0824713 ],[0.64273538 0.12387591 1.08247121],5.346147022131733e-05,[0.02074631 0.0890134  0.17679095],0.0028114502047885373,7.3037471771240225
32,SLSQP,[0.06526073 0.48743892 1.23145506],[0.06525998 0.48743856 1.23145486],6.419984220214373e-05,[0.32890079 0.14838534 0.46785957],0.00041700450607370476,8.611393451690674
32,SLSQP,[0.09112341 0.53147004 0.29890813],[0.09112413 0.5314719  0.29890771],0.00033147749125930884,[0.4012938  0.515042   0.22801601],17.145911350605815,11.54342532157898
32,SLSQP,[0.10114326 0.62966693 1.04676452],[0.10114365 0.62965421 1.04677157],0.0011867010407178085,[0.10054405 0.60438799 0.05545557],68.36145850620814,15.062884092330933
32,SLSQP,[0.04153544 0.86053858 1.0736943 ],[0.04153465 0.86053812 1.07369315],0.00010685304958667945,[0.08350995 0.10918257 0.54608313],0.0002626147638699849,5.35238528251648
32,SLSQP,[0.26808557 0.33694986 0.47214872],[0.26808514 0.33695089 0.47214816],0.00019548122029006105,[0.23374181 0.21681762 0.37176536],0.0005019811332787143,5.819178342819214
32,SLSQP,[1.08530199 0.52260506 0.47723869],[1.07542582 0.52001299 0.47417348],0.8228055329193764,[0.37452727 0.44971147 0.27865849],12.578120829330599,8.070111751556396
32,SLSQP,[0.87255988 0.7381228  0.23189853],[0.87255852 0.73811931 0.23189824],0.00032226186739711383,[0.3771757  0.39743978 0.03793593],0.00046893871541605714,6.5165655612945566
32,SLSQP,[0.79725964 0.43654309 0.191227  ],[0.79716605 0.43640891 0.19117724],0.018409448308265408,[0.0872911  0.24100173 0.55210341],13.82974385452434,14.90797734260559
32,SLSQP,[0.62152508 0.80758319 0.40677072],[0.62150457 0.80756436 0.40673344],0.004239902767606747,[0.70355148 0.25957761 0.01076878],31.72239441644435,14.037887334823608
32,SLSQP,[0.19721907 0.47255111 1.0300715 ],[0.19721891 0.47255092 1.03007051],8.902211929528226e-05,[0.38919102 0.07563336 0.60394589],0.0002343394212066992,5.895724296569824
32,SLSQP,[1.32804757 0.58769207 0.22226178],[1.16591481 0.53273769 0.21920872],11.654121876900088,[0.44402342 0.29215248 0.21565693],2.424172338120957,10.069201231002806
32,SLSQP,[0.59474842 0.02117522 0.18387101],[0.59474676 0.0211774  0.18387052],0.00044630643649698357,[0.53086438 0.21627798 0.07416835],5.668850557666485,7.893318176269531
32,SLSQP,[0.53073411 0.11454984 0.67753687],[0.53073415 0.11455032 0.67753699],5.729828003646051e-05,[0.10826077 0.23457491 0.36921297],0.0003385714793760492,6.493188142776488
32,SLSQP,[0.55049228 0.34159544 0.33334146],[0.55049196 0.34159636 0.33334074],0.00016587860607408553,[0.22736764 0.0781466  0.09951373],0.0006034041591815431,6.611599683761598
32,SLSQP,[0.00166871 0.18565449 1.41941358],[0.00164483 0.18567204 1.41940417],0.0021723921163409785,[0.33745415 0.41478932 0.32168731],49.70722292532792,14.070205211639404
32,SLSQP,[0.70405013 0.51611594 1.15109912],[0.70404954 0.5161162  1.15109837],6.798997816781258e-05,[0.60910193 0.14203474 0.07049474],58.52442235460361,8.924992084503174
32,SLSQP,[0.78602901 0.2729882  0.93124268],[0.78602875 0.27298875 0.93124358],8.721358071979207e-05,[0.01064681 0.1530159  0.26713193],0.0006129954558822414,6.380821704864503
32,SLSQP,[0.18161421 1.14886213 0.68726564],[0.18160425 1.14876435 0.6871549 ],0.010959497680756495,[0.26560248 0.65240571 0.02085667],27.328450935919374,16.80727982521057
32,SLSQP,[0.70420742 0.35139887 0.65760168],[0.70419557 0.35135404 0.65759669],0.004547655932821677,[0.59990556 0.28155984 0.02344576],12.897390418447966,15.500227451324465
32,SLSQP,[0.85605493 0.44071547 0.23274137],[0.85605441 0.44071655 0.23274324],0.00022376617501930187,[0.64128694 0.13447986 0.02023378],1.183931012350438e-05,7.068001747131348
32,SLSQP,[0.69132982 0.88937747 0.76884493],[0.69130971 0.8893506  0.76882874],0.0027323652576924724,[0.02823921 0.72803794 0.09038549],28.508863747632713,13.692952871322632
32,SLSQP,[0.75346506 1.02503504 0.30310542],[0.75346523 1.02503542 0.30310513],3.885406754793548e-05,[0.0322693  0.74053967 0.04279054],35.174167625989696,9.605463981628418
32,SLSQP,[1.15462029 0.47101573 0.27737054],[1.1483193  0.46873195 0.27677566],0.5266991105595686,[0.16176541 0.0856926  0.50332069],61.903893394297135,10.833379745483398
32,SLSQP,[1.39092799 0.05467754 0.26241463],[1.2487867  0.06733974 0.24751845],10.129008103219203,[0.34623924 0.42110592 0.25950494],49.24749402119901,5.012649774551392
32,SLSQP,[0.30410623 1.22921319 0.6064673 ],[0.29803646 1.18990121 0.58773969],3.1314463219151913,[0.35616414 0.27542746 0.23713199],41.113385762773525,14.600164890289307
32,SLSQP,[1.1899178  0.63522573 0.20837549],[1.11239086 0.5979058  0.20308461],6.315998684017396,[0.13416515 0.04979557 0.58444738],75.99788492332894,5.0225989818573
32,SLSQP,[0.41749889 0.89721    0.85720733],[0.41749884 0.89721049 0.85720749],3.9561179352814206e-05,[0.21190787 0.49650755 0.08814255],0.0023033423230027533,8.452818632125853
32,SLSQP,[0.71867966 0.90491652 0.61376485],[0.71867823 0.90491538 0.61376436],0.00014477311816160277,[0.33847084 0.4579367  0.32905268],0.0017291077238158938,6.8497869968414316
32,SLSQP,[0.95188597 0.71557876 0.30274485],[0.95188387 0.71557884 0.30274649],0.00021632312798250758,[0.16211896 0.30456185 0.23928051],0.0004393655966523464,8.590991258621216
32,SLSQP,[0.95551568 0.77858938 0.75355181],[0.95551504 0.77858965 0.75355195],4.885724381675263e-05,[0.20500735 0.33693709 0.44681994],9.164768632035846,7.308377027511598
32,SLSQP,[0.30252687 0.90546093 0.45734802],[0.30252973 0.9054587  0.4573555 ],0.0007855393224469321,[0.05512564 0.26591339 0.67545201],16.672768369188393,13.641278743743895
32,SLSQP,[0.36407754 1.16193221 0.05520964],[0.36416219 1.16180027 0.05532121],0.015786172920347816,[0.06255037 0.15447397 0.64587148],73.12118745248942,14.617091178894045
32,SLSQP,[0.54186572 1.10559044 0.24711924],[0.54169369 1.10509955 0.24704163],0.04187958196336637,[0.7087307  0.08426149 0.04646054],52.716409105508276,14.602576494216919
32,SLSQP,[0.26090718 0.91777782 0.95482701],[0.26090609 0.91777666 0.95482556],0.00015955179517679362,[0.52807645 0.28171533 0.01566487],44.535120866003524,14.160103559494019
32,SLSQP,[0.84806456 0.16863964 0.41518282],[0.84806205 0.16863823 0.41518318],0.00030185565844794283,[0.27550043 0.07336214 0.36404636],0.0005087416830642853,6.100499391555786
32,SLSQP,[1.32593788 0.1197803  0.29548276],[1.32551397 0.11903694 0.29421841],0.11195164814499466,[0.23972897 0.60616199 0.22343319],59.704363011969654,14.096922397613525
32,SLSQP,[0.23313071 0.85242604 0.13254663],[0.23284026 0.85202433 0.1327806 ],0.06134080173834688,[0.33012434 0.24942223 0.59576885],39.820809861017864,13.834210872650145
32,SLSQP,[0.11758193 0.77165614 0.5991326 ],[0.11758011 0.77165684 0.59913277],0.0001991634835094135,[0.35300044 0.4145369  0.44596324],0.0005605430995750816,8.66700005531311
32,SLSQP,[0.67604712 0.84335757 0.5029375 ],[0.67604827 0.84335693 0.50293762],0.00011037292831752625,[0.11950393 0.10451883 0.09131816],0.008769313671716562,6.851121664047241
32,SLSQP,[0.14959878 0.32782392 1.13062303],[0.14964038 0.32770221 1.13037888],0.023255139059211102,[0.41204055 0.43707565 0.38634046],15.065038693888445,13.87044906616211
32,SLSQP,[0.07848656 0.76898815 1.14903302],[0.0784733  0.76897988 1.14902258],0.0013568442978389177,[0.35866799 0.11892573 0.07023077],51.20725768818739,13.695603370666506
32,SLSQP,[1.11165169 0.99454077 0.06351223],[1.04240555 0.94303958 0.06726296],5.785826928854942,[0.44243032 0.47184814 0.07221765],1.833780301383165,13.577150821685793
32,SLSQP,[1.03034967 0.92675457 0.18825624],[0.95921648 0.85127951 0.18151468],7.431425707620145,[0.6681901  0.23209661 0.22334586],31.46388383759745,6.789680480957031
32,SLSQP,[0.07535515 1.23231766 0.06284195],[0.07537815 1.23223384 0.0628253 ],0.0071588718520655655,[0.71353061 0.11234353 0.19977587],84.09024598124753,15.13189959526062
32,SLSQP,[0.40189531 1.34093241 0.51433528],[0.37270866 1.22111504 0.46257167],8.967929875152462,[0.25739917 0.4450208  0.08960556],15.90795683844045,8.048431873321531
32,SLSQP,[0.42977846 0.55686217 0.97219641],[0.42859822 0.55688596 0.97165304],0.108295532559571,[0.06490012 0.58530476 0.06535657],59.788191629364704,14.396730422973633
32,SLSQP,[1.06581983 0.3392561  0.35906018],[1.0653488  0.33939637 0.35917827],0.043028068718824544,[0.12549349 0.45321537 0.29606574],35.744008834743134,15.441249370574953
32,SLSQP,[0.84126853 0.51511711 0.6197148 ],[0.8412699  0.51511652 0.61971403],0.00014348519169206497,[0.43773114 0.29611546 0.022284  ],9.171154607103534e-05,13.27944540977478
32,SLSQP,[1.18421585 0.24783003 0.06157809],[1.18417966 0.24781245 0.06158294],0.0033450056657736704,[0.25532601 0.29634632 0.60092758],57.12385499192497,13.760437726974487
32,SLSQP,[0.93443105 0.22347725 0.04205511],[0.93419985 0.22372283 0.04234065],0.04595246073338136,[0.41344981 0.13291921 0.33471071],18.649667389191148,13.969393491744995
32,SLSQP,[0.43248038 0.808905   0.24149362],[0.43248116 0.80890574 0.24149394],0.0001190263446252986,[0.07998516 0.15621901 0.34793239],25.316804399934835,13.470449447631836
32,SLSQP,[0.85959362 0.14286272 0.22791425],[0.85959387 0.14286225 0.22791445],6.343581526951786e-05,[0.66679284 0.17749466 0.07841089],0.0005820892021331908,6.0377347469329825
32,SLSQP,[0.13643151 1.06668243 0.42189257],[0.13642417 1.06662302 0.42189732],0.0051984522882758686,[0.1101521  0.30308513 0.64415706],28.49416204073829,14.100241422653198
32,SLSQP,[0.07421233 0.19996197 0.2571307 ],[0.07423952 0.19987259 0.25708756],0.030804682017224062,[0.08450431 0.70332877 0.13302435],18.402938419202485,14.055918455123901
32,SLSQP,[0.31160156 0.61267936 0.96403673],[0.31166457 0.61240782 0.96356459],0.046308481916221764,[0.27355136 0.52456222 0.32272639],3.111235714133876,15.263553857803345
32,SLSQP,[0.40716844 0.53665752 0.18327002],[0.40716887 0.53665919 0.18327024],0.00024919054691647385,[0.02519384 0.40886248 0.1064114 ],0.002948728462064358,7.724432945251465
32,SLSQP,[1.31046213 0.23939046 0.05768949],[1.22162558 0.23588199 0.06648755],6.700186805707379,[0.40317222 0.42587007 0.30830656],42.96149475131789,4.6021292209625235
32,SLSQP,[0.327661   1.43504789 0.26758979],[0.30110859 1.30505199 0.24758035],8.968643250849267,[0.46913074 0.05060154 0.29063361],86.93061496272577,6.7086100578308105
32,SLSQP,[0.68165886 0.80445576 0.03893088],[0.68166011 0.80445608 0.03893059],0.000126043626536802,[0.50993444 0.31194152 0.27536025],9.332100836489634,13.569671869277954
32,SLSQP,[0.119484   0.54481022 0.20307046],[0.11948399 0.54480993 0.20307059],5.347989823007467e-05,[0.01310762 0.59727253 0.06065295],0.0012469318608499152,5.747849225997925
32,SLSQP,[1.24528101 0.08215431 0.48523416],[1.2452802  0.08215501 0.48523497],9.980981505631e-05,[0.28428933 0.35060411 0.34474841],19.484299356863943,11.90518307685852
32,SLSQP,[0.44198676 0.58505832 0.95590216],[0.44198627 0.58505665 0.95590185],0.00014733241343487926,[0.140156   0.31576462 0.291983  ],0.00011707056675190276,7.979896545410156
32,SLSQP,[0.58290418 0.04588458 1.06755035],[0.58285941 0.04580592 1.06743344],0.0121469541724258,[0.12299001 0.63706489 0.00722308],49.11138882326867,15.44355535507202
32,SLSQP,[1.13644082 0.27204106 0.48524156],[1.13578226 0.27205021 0.48542614],0.05405885935611154,[0.02265865 0.09614464 0.48914161],29.212243318279548,15.319546222686768
32,SLSQP,[0.12412953 1.0381374  0.01339585],[0.12412712 1.03811964 0.01343407],0.00403752049823203,[0.73855666 0.11619193 0.003038  ],72.35708497325996,15.123053550720215
32,SLSQP,[1.33751393 0.39924078 0.18712039],[1.20052717 0.36866112 0.1847425 ],9.96783978882185,[0.62244667 0.23954043 0.17363155],1.40638262704202e-05,9.391885995864866
32,SLSQP,[0.72273113 1.22314332 0.14606667],[0.68408954 1.15876299 0.14027934],5.273022413261931,[0.12440779 0.176592   0.06344446],15.672145657236712,7.969459772109985
32,SLSQP,[0.31095025 0.86900888 0.15551516],[0.31095048 0.86900956 0.1555145 ],0.00010388985970582284,[0.2104335  0.48836619 0.13251314],0.008089628078099296,5.8517584800720215
32,SLSQP,[0.21185832 0.89719152 0.16372029],[0.2119105  0.89709425 0.16369738],0.012040592100794854,[0.06372506 0.05234522 0.28338976],8.436394587611431,14.999940156936646
32,SLSQP,[1.00427533 0.39568512 0.69522373],[1.0042731  0.39568377 0.69522378],0.00020304314070147199,[0.55936631 0.41262162 0.26126616],6.909428030628607e-06,5.5535011291503915
32,SLSQP,[0.45056686 0.06482667 0.97455929],[0.45062916 0.0650141  0.97454681],0.018398787899948674,[0.46967466 0.12830009 0.43387635],3.829869800473317,14.108673572540285
32,SLSQP,[0.17797194 0.96123545 1.13458449],[0.17698854 0.95484959 1.12595433],0.7198530605652849,[0.21836531 0.43943982 0.07996797],51.61544243599286,3.866257905960083
32,SLSQP,[1.07941524 0.18389227 0.57579692],[1.07933051 0.18393235 0.57580049],0.007581863013191013,[0.38803231 0.48955136 0.14010807],9.527740022826952,15.59837770462036
40,SLSQP,[1.66529491 0.14863866 0.25077611],[1.6181278  0.1503914  0.24945961],2.792944456728919,[0.4107387  0.65744825 0.52751289],60.825310799911215,12.113370895385742
40,SLSQP,[1.59547786 0.70840069 0.17777487],[1.54147282 0.68892139 0.18039266],3.275216326109476,[0.80542569 0.42134372 0.21954317],0.005706816390803565,19.70665049552917
